year,district_name,county_name,volumes,readings,agree,spread,chosen_volume,chosen_value
1985,JULESBURG RE-1,SEDGWICK,1986;1987,1986:383;1987:363,False,20,1986,383
1981,VONA R-3,Kit Carson,1986;1987,1986:72;1987:72,True,0,1986,72
1981,STRATTON R-4,Kit Carson,1986;1987,1986:263;1987:263,True,0,1986,263
1981,BETHUNE R-5,Kit Carson,1986;1987,1986:114;1987:114,True,0,1986,114
1981,BURLINGTON RE-6J,Kit Carson,1986;1987,1986:931;1987:931,True,0,1986,931
1981,LAKE COUNTY R-1,Lake,1986;1987,1986:1851;1987:1851,True,0,1986,1851
1981,DURANGO 9-R,La Plata,1986;1987,1986:3818;1987:3818,True,0,1986,3818
1981,BAYFIELD 10 JT-R,La Plata,1986;1987,1986:601;1987:601,True,0,1986,601
1981,IGNACIO 11 JT,La Plata,1986;1987,1986:823;1987:823,True,0,1986,823
1981,POUDRE R-1,Larimer,1986;1987,1986:14972;1987:14972,True,0,1986,14972
1981,THOMPSON R-2J,Larimer,1986;1987,1986:10144;1987:10144,True,0,1986,10144
1981,PARK (ESTES PARK) R-3(J),Larimer,1986;1987,1986:1003;1987:1003,True,0,1986,1003
1981,TRINIDAD 1,Las Animas,1986;1987,1986:1741;1987:1741,True,0,1986,1741
1981,PRIMERO REORGANIZED 2,Las Animas,1986;1987,1986:230;1987:230,True,0,1986,230
1981,HOEHNE REORGANIZED 3,Las Animas,1986;1987,1986:303;1987:303,True,0,1986,303
1981,AGUILAR REORGANIZED 6,Las Animas,1986;1987,1986:217;1987:217,True,0,1986,217
1981,BRANSON REORGANIZED 82,Las Animas,1986;1987,1986:58;1987:58,True,0,1986,58
1981,KIM REORGANIZED 88,Las Animas,1986;1987,1986:103;1987:103,True,0,1986,103
1981,GENOA-HUGO C113*,Lincoln,1986;1987,1986:170;1987:170,True,0,1986,170
1981,LIMON RE-4J,Lincoln,1986;1987,1986:451;1987:451,True,0,1986,451
1981,GENOA RE 13*,Lincoln,1986;1987,1986:64;1987:64,True,0,1986,64
1981,KARVAL RE-23,Lincoln,1986;1987,1986:63;1987:63,True,0,1986,63
1981,ARRIBA RE 31*,Lincoln,1986;1987,1986:43;1987:43,True,0,1986,43
1981,VALLEY RE-1,Logan,1986;1987,1986:3162;1987:3162,True,0,1986,3162
1981,FRENCHMAN RE-3,Logan,1986;1987,1986:194;1987:194,True,0,1986,194
1981,BUFFALO RE-4(J),Logan,1986;1987,1986:241;1987:241,True,0,1986,241
1981,PLATEAU RE-5,Logan,1986;1987,1986:149;1987:149,True,0,1986,149
1981,DEBEQUE 49JT,Mesa,1986;1987,1986:168;1987:168,True,0,1986,168
1981,PLATEAU VALLEY 50,Mesa,1986;1987,1986:417;1987:417,True,0,1986,417
1981,MESA COUNTY VALLEY 51,Mesa,1986;1987,1986:15826;1987:15826,True,0,1986,15826
1981,CREEDE CONSOLIDATED 1,Mineral,1986;1987,1986:166;1987:166,True,0,1986,166
1981,MOFFAT COUNTY RE: NO 1,Moffat,1986;1987,1986:3059;1987:3059,True,0,1986,3059
1981,MONTEZUMA-CORTEZ RE-1,Montezuma,1986;1987,1986:2983;1987:2983,True,0,1986,2983
1981,MANCOS RE-6,Montezuma,1986;1987,1986:472;1987:472,True,0,1986,472
1981,MONTROSE COUNTY RE-1J,MONTROSE,1986;1987,1986:4520;1987:4520,True,0,1986,4520
1981,BRUSH RE-2(J),Morgan,1986;1987,1986:1376;1987:1376,True,0,1986,1376
1981,FORT MORGAN RE-3,Morgan,1986;1987,1986:2606;1987:2606,True,0,1986,2606
1981,WELDON VALLEY RE-20(J),Morgan,1986;1987,1986:150;1987:150,True,0,1986,150
1981,WIGGINS RE-50(J),Morgan,1986;1987,1986:392;1987:392,True,0,1986,392
1981,EAST OTERO R-1,Otero,1986;1987,1986:2363;1987:2363,True,0,1986,2363
1981,ROCKY FORD R-2,Otero,1986;1987,1986:1450;1987:1450,True,0,1986,1450
1981,MANZANOLA 3J,Otero,1986;1987,1986:271;1987:271,True,0,1986,271
1981,FOWLER R-4J,Otero,1986;1987,1986:471;1987:471,True,0,1986,471
1981,CHERAW 31,Otero,1986;1987,1986:178;1987:178,True,0,1986,178
1981,SWINK,Otero,1986;1987,1986:299;1987:299,True,0,1986,299
1981,OURAY,Ouray,1986;1987,1986:207;1987:207,True,0,1986,207
1981,PLATTE CANYON,Park,1986;1987,1986:995;1987:995,True,0,1986,995
1981,PARK COUNTY,Park,1986;1987,1986:423;1987:423,True,0,1986,423
1981,HOLYOKE,Phillips,1986;1987,1986:609;1987:609,True,0,1986,609
1981,HAXTUN,Phillips,1986;1987,1986:336;1987:336,True,0,1986,336
1981,ASPEN,Pitkin,1986;1987,1986:928;1987:928,True,0,1986,928
1981,GRANADA RE-1,Prowers,1986;1987,1986:316;1987:316,True,0,1986,316
1981,LAMAR RE-2,Prowers,1986;1987,1986:2025;1987:2025,True,0,1986,2025
1981,HOLLY RE-3,Prowers,1986;1987,1986:333;1987:333,True,0,1986,333
1981,WILEY RE-13 JT,Prowers,1986;1987,1986:243;1987:243,True,0,1986,243
1981,PUEBLO CITY 60,Pueblo,1986;1987,1986:20110;1987:20110,True,0,1986,20110
1981,PUEBLO COUNTY RURAL 70,Pueblo,1986;1987,1986:4604;1987:4604,True,0,1986,4604
1981,MEEKER RE1,Rio Blanco,1986;1987,1986:974;1987:974,True,0,1986,974
1981,RANGELY RE-4,Rio Blanco,1986;1987,1986:633;1987:633,True,0,1986,633
1981,DEL NORTE,Rio Grande,1986;1987,1986:721;1987:721,True,0,1986,721
1981,MONTE VISTA,Rio Grande,1986;1987,1986:1404;1987:1404,True,0,1986,1404
1981,SARGENT,Rio Grande,1986;1987,1986:451;1987:451,True,0,1986,451
1981,HAYDEN,Routt,1986;1987,1986:554;1987:554,True,0,1986,554
1981,STEAMBOAT SPRINGS,Routt,1986;1987,1986:1432;1987:1432,True,0,1986,1432
1981,SOUTH ROUTT,Routt,1986;1987,1986:523;1987:523,True,0,1986,523
1981,MOUNTAIN VALLEY,Saguache,1986;1987,1986:243;1987:243,True,0,1986,243
1981,MOFFAT,Saguache,1986;1987,1986:121;1987:121,True,0,1986,121
1981,CENTER 26 JT.,SAGUACHE,1986;1987,1986:572;1987:572,True,0,1986,572
1981,SILVERTON 1,SAN JUAN,1986;1987,1986:179;1987:179,True,0,1986,179
1981,TELLURIDE R-1,SAN MIGUEL,1986;1987,1986:169;1987:169,True,0,1986,169
1981,NORWOOD R-2J,SAN MIGUEL,1986;1987,1986:324;1987:324,True,0,1986,324
1981,EGNAR 18,SAN MIGUEL,1986;1987,1986:64;1987:64,True,0,1986,64
1981,JULESBURG RE-1,SEDGWICK,1986;1987,1986:395;1987:395,True,0,1986,395
1981,PLATTE VALLEY RE-3,SEDGWICK,1986;1987,1986:266;1987:266,True,0,1986,266
1981,SUMMIT RE-1,SUMMIT,1986;1987,1986:1384;1987:1384,True,0,1986,1384
1981,WOODLAND PARK RE-2,Teller,1986;1987,1986:1726;1987:1726,True,0,1986,1726
1981,AKRON R-1,Washington,1986;1987,1986:488;1987:488,True,0,1986,488
1981,ARICKAREE R-2,Washington,1986;1987,1986:137;1987:137,True,0,1986,137
1981,OTIS R-3,Washington,1986;1987,1986:213;1987:213,True,0,1986,213
1981,LONE STAR 101,Washington,1986;1987,1986:65;1987:65,True,0,1986,65
1981,WOODLIN 104,Washington,1986;1987,1986:98;1987:98,True,0,1986,98
1981,GILCREST RE-1,Weld,1986;1987,1986:1714;1987:1714,True,0,1986,1714
1981,EATON RE-2,Weld,1986;1987,1986:1126;1987:1126,True,0,1986,1126
1981,KEENESBURG RE-3(J),Weld,1986;1987,1986:1284;1987:1284,True,0,1986,1284
1981,WINDSOR RE-4,Weld,1986;1987,1986:1418;1987:1418,True,0,1986,1418
1981,JOHNSTOWN-MILLIKEN RE-5J,Weld,1986;1987,1986:1204;1987:1204,True,0,1986,1204
1981,GREELEY 6,Weld,1986;1987,1986:10151;1987:10151,True,0,1986,10151
1981,PLATTE VALLEY RE-7,Weld,1986;1987,1986:850;1987:850,True,0,1986,850
1981,FORT LUPTON RE-8,Weld,1986;1987,1986:2034;1987:2034,True,0,1986,2034
1981,AULT-HIGHLAND RE-9,Weld,1986;1987,1986:722;1987:722,True,0,1986,722
1981,GARFIELD,Garfield,1987,1987:462,True,0,1987,2386
1982,MAPLETON 1,Adams,1986;1987,1986:4787;1987:4787,True,0,1986,4787
1982,NORTHGLENN-THORNTON 12,Adams,1986;1987,1986:18824;1987:18824,True,0,1986,18824
1982,ADAMS COUNTY 14,Adams,1986;1987,1986:5673;1987:5673,True,0,1986,5673
1982,BRIGHTON 27J,Adams,1986;1987,1986:4123;1987:4123,True,0,1986,4123
1982,BENNETT 29J,Adams,1986;1987,1986:660;1987:660,True,0,1986,660
1982,STRASBURG 31J,Adams,1986;1987,1986:425;1987:425,True,0,1986,425
1982,WESTMINSTER 50,Adams,1986;1987,1986:11791;1987:11791,True,0,1986,11791
1982,ALAMOSA RE-11J,Alamosa,1986;1987,1986:2261;1987:2261,True,0,1986,2261
1982,SANGRE DE CRISTO RE-22J,Alamosa,1986;1987,1986:269;1987:269,True,0,1986,269
1982,ENGLEWOOD 1,Arapahoe,1986;1987,1986:3557;1987:3557,True,0,1986,3557
1982,SHERIDAN 2,Arapahoe,1986;1987,1986:1604;1987:1604,True,0,1986,1604
1982,CHERRY CREEK 5,Arapahoe,1986;1987,1986:22668;1987:22668,True,0,1986,22668
1982,LITTLETON 6,Arapahoe,1986;1987,1986:16550;1987:16550,True,0,1986,16550
1982,DEER TRAIL 26J,Arapahoe,1986;1987,1986:143;1987:143,True,0,1986,143
1982,ADAMS-ARAPAHOE 28J,Arapahoe,1986;1987,1986:24214;1987:24214,True,0,1986,24214
1982,BYERS 32J,Arapahoe,1986;1987,1986:353;1987:353,True,0,1986,353
1982,ARCHULETA COUNTY 50 JT,Archuleta,1986;1987,1986:1037;1987:1037,True,0,1986,1037
1982,WALSH RE-1,Baca,1986;1987,1986:358;1987:358,True,0,1986,358
1982,PRITCHETT RE-3,Baca,1986;1987,1986:73;1987:73,True,0,1986,73
1982,SPRINGFIELD RE-4,Baca,1986;1987,1986:418;1987:418,True,0,1986,418
1982,VILAS RE-5,Baca,1986;1987,1986:95;1987:95,True,0,1986,95
1982,CAMPO RE-6,Baca,1986;1987,1986:100;1987:100,True,0,1986,100
1982,LAS ANIMAS RE-1,Bent,1986;1987,1986:923;1987:923,True,0,1986,923
1982,MC CLAVE RE-2,Bent,1986;1987,1986:179;1987:179,True,0,1986,179
1982,ST. VRAIN VALLEY RE 1J,Boulder,1986;1987,1986:14549;1987:14549,True,0,1986,14549
1982,BOULDER VALLEY RE 2(J),Boulder,1986;1987,1986:20322;1987:20322,True,0,1986,20322
1982,BUENA VISTA R-31,Chaffee,1986;1987,1986:1159;1987:1159,True,0,1986,1159
1982,SALIDA R-32(J),Chaffee,1986;1987,1986:1341;1987:1341,True,0,1986,1341
1982,KIT CARSON R-1,Cheyenne,1986;1987,1986:116;1987:116,True,0,1986,116
1982,CHEYENNE COUNTY RE-5*,Cheyenne,1986;1987,1986:303;1987:303,True,0,1986,303
1982,ARAPAHOE R-3*,Cheyenne,1986;1987,1986:22;1987:22,True,0,1986,22
1982,CLEAR CREEK RE-1,Clear Creek,1986;1987,1986:1456;1987:1456,True,0,1986,1456
1982,NORTH CONEJOS RE-1J,Conejos,1986;1987,1986:1139;1987:1139,True,0,1986,1139
1982,SANFORD 6J,Conejos,1986;1987,1986:320;1987:320,True,0,1986,320
1982,SOUTH CONEJOS RE-10,Conejos,1986;1987,1986:587;1987:587,True,0,1986,587
1982,CENTENNIAL R-1,Costilla,1986;1987,1986:496;1987:496,True,0,1986,496
1982,SIERRA GRANDE R-30,Costilla,1986;1987,1986:262;1987:262,True,0,1986,262
1982,CROWLEY COUNTY RE-1-J,Crowley,1986;1987,1986:567;1987:567,True,0,1986,567
1982,CONSOLIDATED C-1,Custer,1986;1987,1986:307;1987:307,True,0,1986,307
1982,DELTA COUNTY 50(J),Delta,1986;1987,1986:4398;1987:4398,True,0,1986,4398
1982,DENVER COUNTY 1,Denver,1986;1987,1986:62309;1987:62309,True,0,1986,62309
1982,DOLores COUNTY RE NO.1,Dolores,1986;1987,1986:403;1987:403,True,0,1986,403
1982,DOUGLAS COUNTY RE 1(J),Douglas,1986;1987,1986:7475;1987:7475,True,0,1986,7475
1982,EAGLE COUNTY RE 50(J),Eagle,1986;1987,1986:2097;1987:2097,True,0,1986,2097
1982,ELIZABETH C-1,Elbert,1986;1987,1986:1006;1987:1006,True,0,1986,1006
1982,KIOWA C-2,Elbert,1986;1987,1986:197;1987:197,True,0,1986,197
1982,BIG SANDY 100(J),Elbert,1986;1987,1986:276;1987:276,True,0,1986,276
1982,ELBERT 200,Elbert,1986;1987,1986:136;1987:136,True,0,1986,136
1982,AGATE,Elbert,1986;1987,1986:57;1987:57,True,0,1986,57
1982,CALHAN,El Paso,1986;1987,1986:329;1987:329,True,0,1986,329
1982,HARRISON,El Paso,1986;1987,1986:7524;1987:7524,True,0,1986,7524
1982,WIDEFIELD,El Paso,1986;1987,1986:6418;1987:6418,True,0,1986,6418
1982,FOUNTAIN,El Paso,1986;1987,1986:3563;1987:3563,True,0,1986,3563
1982,COLORADO SPRINGS,El Paso,1986;1987,1986:29843;1987:29843,True,0,1986,29843
1982,CHEYENNE MOUNTAIN,El Paso,1986;1987,1986:2173;1987:2173,True,0,1986,2173
1982,MANITOU SPRINGS,El Paso,1986;1987,1986:1161;1987:1161,True,0,1986,1161
1982,ACADEMY 20,El Paso,1986;1987,1986:5918;1987:5918,True,0,1986,5918
1982,ELLICOTT 22,El Paso,1986;1987,1986:460;1987:460,True,0,1986,460
1982,PEYTON 23 JT,El Paso,1986;1987,1986:262;1987:262,True,0,1986,262
1982,HANOVER 28,El Paso,1986;1987,1986:53;1987:53,True,0,1986,53
1982,LEWIS-PALMER 38,El Paso,1986;1987,1986:1474;1987:1474,True,0,1986,1474
1982,FALCON 49,El Paso,1986;1987,1986:1541;1987:1541,True,0,1986,1541
1982,EDISON 54 JT,El Paso,1986;1987,1986:37;1987:37,True,0,1986,37
1982,MIAMI/YODER 60 JT,El Paso,1986;1987,1986:145;1987:145,True,0,1986,145
1982,CANON CITY RE-1,Fremont,1986;1987,1986:3494;1987:3494,True,0,1986,3494
1982,FLORENCE RE-2(J),Fremont,1986;1987,1986:1661;1987:1661,True,0,1986,1661
1982,COTOPAXI RE-3,Fremont,1986;1987,1986:221;1987:221,True,0,1986,221
1982,ROARING FORK RE-1(J),Garfield,1986;1987,1986:3083;1987:3083,True,0,1986,3083
1982,GILPIN COUNTY RE-1,Gilpin,1986;1987,1986:348;1987:348,True,0,1986,348
1982,WEST GRAND 1(JT),Grand,1986;1987,1986:540;1987:540,True,0,1986,540
1982,EAST GRAND 2,Grand,1986;1987,1986:961;1987:961,True,0,1986,961
1982,GUNNISON WATERSHED RE1J,Gunnison,1986;1987,1986:1439;1987:1439,True,0,1986,1439
1982,HINSDALE COUNTY RE. 1,Hinsdale,1986;1987,1986:38;1987:38,True,0,1986,38
1982,HUERFANO RE-1,Huerfano,1986;1987,1986:976;1987:976,True,0,1986,976
1982,LA VETA RE-2,Huerfano,1986;1987,1986:220;1987:220,True,0,1986,220
1982,NORTH PARK R-1,Jackson,1986;1987,1986:365;1987:365,True,0,1986,365
1982,JEFFERSON COUNTY R-1,Jefferson,1986;1987,1986:76530;1987:76530,True,0,1986,76530
1982,EADS RE-1,Kiowa,1986;1987,1986:283;1987:283,True,0,1986,283
1982,PLAINVIEW RE-2,Kiowa,1986;1987,1986:82;1987:82,True,0,1986,82
1982,ARRIBA-FLAGLER C-20*,Kit Carson,1986;1987,1986:202;1987:202,True,0,1986,202
1982,HI-PLAINS R-23**,Kit Carson,1986;1987,1986:57;1987:57,True,0,1986,57
1982,VONA R-3,Kit Carson,1986;1987,1986:72;1987:72,True,0,1986,72
1982,STRATTON R-4,Kit Carson,1986;1987,1986:268;1987:268,True,0,1986,268
1982,BETHUNE R-5,Kit Carson,1986;1987,1986:100;1987:100,True,0,1986,100
1982,BURLINGTON RE-6J,Kit Carson,1986;1987,1986:969;1987:969,True,0,1986,969
1982,LAKE COUNTY R-1,Lake,1986;1987,1986:1634;1987:1634,True,0,1986,1634
1982,DURANGO 9-R,La Plata,1986;1987,1986:3784;1987:3784,True,0,1986,3784
1982,BAYFIELD 10 JT-R,La Plata,1986;1987,1986:572;1987:572,True,0,1986,572
1982,IGNACIO 11 JT,La Plata,1986;1987,1986:840;1987:840,True,0,1986,840
1982,POUDRE R-1,Larimer,1986;1987,1986:15234;1987:15234,True,0,1986,15234
1982,THOMPSON R-2J,Larimer,1986;1987,1986:10374;1987:10374,True,0,1986,10374
1982,PARK (ESTES PARK) R-3(J),Larimer,1986;1987,1986:991;1987:991,True,0,1986,991
1982,TRINIDAD 1,Las Animas,1986;1987,1986:1711;1987:1711,True,0,1986,1711
1982,PRIMERO REORGANIZED 2,Las Animas,1986;1987,1986:205;1987:205,True,0,1986,205
1982,HOEHNE REORGANIZED 3,Las Animas,1986;1987,1986:292;1987:292,True,0,1986,292
1982,AGUILAR REORGANIZED 6,Las Animas,1986;1987,1986:209;1987:209,True,0,1986,209
1982,BRANSON REORGANIZED 82,Las Animas,1986;1987,1986:51;1987:51,True,0,1986,51
1982,KIM REORGANIZED 88,Las Animas,1986;1987,1986:106;1987:106,True,0,1986,106
1982,GENOA-HUGO C113*,Lincoln,1986;1987,1986:166;1987:166,True,0,1986,166
1982,LIMON RE-4J,Lincoln,1986;1987,1986:425;1987:425,True,0,1986,425
1982,GENOA RE 13*,Lincoln,1986;1987,1986:56;1987:56,True,0,1986,56
1982,KARVAL RE-23,Lincoln,1986;1987,1986:70;1987:70,True,0,1986,70
1982,ARRIBA RE 31*,Lincoln,1986;1987,1986:35;1987:35,True,0,1986,35
1982,VALLEY RE-1,Logan,1986;1987,1986:3161;1987:3161,True,0,1986,3161
1982,FRENCHMAN RE-3,Logan,1986;1987,1986:202;1987:202,True,0,1986,202
1982,BUFFALO RE-4(J),Logan,1986;1987,1986:227;1987:227,True,0,1986,227
1982,PLATEAU RE-5,Logan,1986;1987,1986:134;1987:134,True,0,1986,134
1982,DEBEQUE 49JT,Mesa,1986;1987,1986:137;1987:137,True,0,1986,137
1982,PLATEAU VALLEY 50,Mesa,1986;1987,1986:415;1987:415,True,0,1986,415
1982,MESA COUNTY VALLEY 51,Mesa,1986;1987,1986:16516;1987:16516,True,0,1986,16516
1982,CREEDE CONSOLIDATED 1,Mineral,1986;1987,1986:170;1987:170,True,0,1986,170
1982,MOFFAT COUNTY RE: NO 1,Moffat,1986;1987,1986:3203;1987:3203,True,0,1986,3203
1982,MONTEZUMA-CORTEZ RE-1,Montezuma,1986;1987,1986:3088;1987:3088,True,0,1986,3088
1982,MANCOS RE-6,Montezuma,1986;1987,1986:468;1987:468,True,0,1986,468
1982,MONTROSE COUNTY RE-1J,MONTROSE,1986;1987,1986:4599;1987:4599,True,0,1986,4599
1982,BRUSH RE-2(J),Morgan,1986;1987,1986:1336;1987:1336,True,0,1986,1336
1982,FORT MORGAN RE-3,Morgan,1986;1987,1986:2582;1987:2582,True,0,1986,2582
1982,WELDON VALLEY RE-20(J),Morgan,1986;1987,1986:130;1987:130,True,0,1986,130
1982,WIGGINS RE-50(J),Morgan,1986;1987,1986:413;1987:413,True,0,1986,413
1982,EAST OTERO R-1,Otero,1986;1987,1986:2340;1987:2340,True,0,1986,2340
1982,ROCKY FORD R-2,Otero,1986;1987,1986:1350;1987:1350,True,0,1986,1350
1982,MANZANOLA 3J,Otero,1986;1987,1986:262;1987:262,True,0,1986,262
1982,FOWLER R-4J,Otero,1986;1987,1986:466;1987:466,True,0,1986,466
1982,CHERAW 31,Otero,1986;1987,1986:172;1987:172,True,0,1986,172
1982,SWINK,Otero,1986;1987,1986:327;1987:327,True,0,1986,327
1982,OURAY,Ouray,1986;1987,1986:175;1987:175,True,0,1986,175
1982,PLATTE CANYON,Park,1986;1987,1986:991;1987:991,True,0,1986,991
1982,PARK COUNTY,Park,1986;1987,1986:410;1987:410,True,0,1986,410
1982,HOLYOKE,Phillips,1986;1987,1986:623;1987:623,True,0,1986,623
1982,HAXTUN,Phillips,1986;1987,1986:324;1987:324,True,0,1986,324
1982,ASPEN,Pitkin,1986;1987,1986:934;1987:934,True,0,1986,934
1982,GRANADA RE-1,Prowers,1986;1987,1986:324;1987:324,True,0,1986,324
1982,LAMAR RE-2,Prowers,1986;1987,1986:2062;1987:2062,True,0,1986,2062
1982,HOLLY RE-3,Prowers,1986;1987,1986:359;1987:359,True,0,1986,359
1982,WILEY RE-13 JT,Prowers,1986;1987,1986:243;1987:243,True,0,1986,243
1982,PUEBLO CITY 60,Pueblo,1986;1987,1986:19449;1987:19449,True,0,1986,19449
1982,PUEBLO COUNTY RURAL 70,Pueblo,1986;1987,1986:4606;1987:4606,True,0,1986,4606
1982,MEEKER RE1,Rio Blanco,1986;1987,1986:932;1987:932,True,0,1986,932
1982,RANGELY RE-4,Rio Blanco,1986;1987,1986:697;1987:697,True,0,1986,697
1982,DEL NORTE,Rio Grande,1986;1987,1986:678;1987:678,True,0,1986,678
1982,MONTE VISTA,Rio Grande,1986;1987,1986:1389;1987:1389,True,0,1986,1389
1982,SARGENT,Rio Grande,1986;1987,1986:453;1987:453,True,0,1986,453
1982,HAYDEN,Routt,1986;1987,1986:554;1987:554,True,0,1986,554
1982,STEAMBOAT SPRINGS,Routt,1986;1987,1986:1428;1987:1428,True,0,1986,1428
1982,SOUTH ROUTT,Routt,1986;1987,1986:517;1987:517,True,0,1986,517
1982,MOUNTAIN VALLEY,Saguache,1986;1987,1986:217;1987:217,True,0,1986,217
1982,MOFFAT,Saguache,1986;1987,1986:120;1987:120,True,0,1986,120
1982,CENTER 26 JT.,SAGUACHE,1986;1987,1986:600;1987:600,True,0,1986,600
1982,SILVERTON 1,SAN JUAN,1986;1987,1986:182;1987:182,True,0,1986,182
1982,TELLURIDE R-1,SAN MIGUEL,1986;1987,1986:178;1987:178,True,0,1986,178
1982,NORWOOD R-2J,SAN MIGUEL,1986;1987,1986:325;1987:325,True,0,1986,325
1982,EGNAR 18,SAN MIGUEL,1986;1987,1986:60;1987:60,True,0,1986,60
1982,JULESBURG RE-1,SEDGWICK,1986;1987,1986:388;1987:388,True,0,1986,388
1982,PLATTE VALLEY RE-3,SEDGWICK,1986;1987,1986:242;1987:242,True,0,1986,242
1982,SUMMIT RE-1,SUMMIT,1986;1987,1986:1401;1987:1401,True,0,1986,1401
1982,WOODLAND PARK RE-2,Teller,1986;1987,1986:1856;1987:1856,True,0,1986,1856
1982,AKRON R-1,Washington,1986;1987,1986:512;1987:512,True,0,1986,512
1982,ARICKAREE R-2,Washington,1986;1987,1986:131;1987:131,True,0,1986,131
1982,OTIS R-3,Washington,1986;1987,1986:214;1987:214,True,0,1986,214
1982,LONE STAR 101,Washington,1986;1987,1986:55;1987:55,True,0,1986,55
1982,WOODLIN 104,Washington,1986;1987,1986:102;1987:102,True,0,1986,102
1982,GILCREST RE-1,Weld,1986;1987,1986:1751;1987:1751,True,0,1986,1751
1982,EATON RE-2,Weld,1986;1987,1986:1160;1987:1160,True,0,1986,1160
1982,KEENESBURG RE-3(J),Weld,1986;1987,1986:1212;1987:1212,True,0,1986,1212
1982,WINDSOR RE-4,Weld,1986;1987,1986:1432;1987:1432,True,0,1986,1432
1982,JOHNSTOWN-MILLIKEN RE-5J,Weld,1986;1987,1986:1207;1987:1207,True,0,1986,1207
1982,GREELEY 6,Weld,1986;1987,1986:10412;1987:10412,True,0,1986,10412
1982,PLATTE VALLEY RE-7,Weld,1986;1987,1986:847;1987:847,True,0,1986,847
1982,FORT LUPTON RE-8,Weld,1986;1987,1986:2090;1987:2090,True,0,1986,2090
1982,AULT-HIGHLAND RE-9,Weld,1986;1987,1986:805;1987:805,True,0,1986,805
1982,GARFIELD,Garfield,1987,1987:689,True,0,1987,2327
1983,MAPLETON 1,Adams,1986;1987,1986:4683;1987:4683,True,0,1986,4683
1983,NORTHGLENN-THORNTON 12,Adams,1986;1987,1986:19070;1987:19070,True,0,1986,19070
1983,ADAMS COUNTY 14,Adams,1986;1987,1986:5762;1987:5762,True,0,1986,5762
1983,BRIGHTON 27J,Adams,1986;1987,1986:4095;1987:4095,True,0,1986,4095
1983,BENNETT 29J,Adams,1986;1987,1986:738;1987:738,True,0,1986,738
1983,STRASBURG 31J,Adams,1986;1987,1986:456;1987:456,True,0,1986,456
1983,WESTMINSTER 50,Adams,1986;1987,1986:11328;1987:11328,True,0,1986,11328
1983,ALAMOSA RE-11J,Alamosa,1986;1987,1986:2266;1987:2266,True,0,1986,2266
1983,SANGRE DE CRISTO RE-22J,Alamosa,1986;1987,1986:260;1987:260,True,0,1986,260
1983,ENGLEWOOD 1,Arapahoe,1986;1987,1986:3425;1987:3425,True,0,1986,3425
1983,SHERIDAN 2,Arapahoe,1986;1987,1986:1558;1987:1558,True,0,1986,1558
1983,CHERRY CREEK 5,Arapahoe,1986;1987,1986:23433;1987:23433,True,0,1986,23433
1983,LITTLETON 6,Arapahoe,1986;1987,1986:16238;1987:16238,True,0,1986,16238
1983,DEER TRAIL 26J,Arapahoe,1986;1987,1986:143;1987:143,True,0,1986,143
1983,ADAMS-ARAPAHOE 28J,Arapahoe,1986;1987,1986:24573;1987:24573,True,0,1986,24573
1983,BYERS 32J,Arapahoe,1986;1987,1986:371;1987:371,True,0,1986,371
1983,ARCHULETA COUNTY 50 JT,Archuleta,1986;1987,1986:1056;1987:1056,True,0,1986,1056
1983,WALSH RE-1,Baca,1986;1987,1986:340;1987:340,True,0,1986,340
1983,PRITCHETT RE-3,Baca,1986;1987,1986:66;1987:66,True,0,1986,66
1983,SPRINGFIELD RE-4,Baca,1986;1987,1986:409;1987:409,True,0,1986,409
1983,VILAS RE-5,Baca,1986;1987,1986:74;1987:74,True,0,1986,74
1983,CAMPO RE-6,Baca,1986;1987,1986:93;1987:93,True,0,1986,93
1983,LAS ANIMAS RE-1,Bent,1986;1987,1986:888;1987:888,True,0,1986,888
1983,MC CLAVE RE-2,Bent,1986;1987,1986:172;1987:172,True,0,1986,172
1983,ST. VRAIN VALLEY RE 1J,Boulder,1986;1987,1986:14551;1987:14551,True,0,1986,14551
1983,BOULDER VALLEY RE 2(J),Boulder,1986;1987,1986:20251;1987:20251,True,0,1986,20251
1983,BUENA VISTA R-31,Chaffee,1986;1987,1986:1037;1987:1037,True,0,1986,1037
1983,SALIDA R-32(J),Chaffee,1986;1987,1986:1314;1987:1314,True,0,1986,1314
1983,KIT CARSON R-1,Cheyenne,1986;1987,1986:123;1987:123,True,0,1986,123
1983,CHEYENNE COUNTY RE-5*,Cheyenne,1986;1987,1986:313;1987:313,True,0,1986,313
1983,ARAPAHOE R-3*,Cheyenne,1986;1987,1986:30;1987:30,True,0,1986,30
1983,CLEAR CREEK RE-1,Clear Creek,1986;1987,1986:1455;1987:1455,True,0,1986,1455
1983,NORTH CONEJOS RE-1J,Conejos,1986;1987,1986:1151;1987:1151,True,0,1986,1151
1983,SANFORD 6J,Conejos,1986;1987,1986:334;1987:334,True,0,1986,334
1983,SOUTH CONEJOS RE-10,Conejos,1986;1987,1986:566;1987:566,True,0,1986,566
1983,CENTENNIAL R-1,Costilla,1986;1987,1986:495;1987:495,True,0,1986,495
1983,SIERRA GRANDE R-30,Costilla,1986;1987,1986:269;1987:269,True,0,1986,269
1983,CROWLEY COUNTY RE-1-J,Crowley,1986;1987,1986:546;1987:546,True,0,1986,546
1983,CONSOLIDATED C-1,Custer,1986;1987,1986:314;1987:314,True,0,1986,314
